id	name	int_name	alternative_names	latitude	longitude	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	country	date
3186843	Občina Žalec	Obcina Zalec	Obcina Zalec,Občina Žalec,Opstina Zalec,Opština Žalec,Zalec,Žalec	46.25508	15.1727	A	ADM1	SI		N5				21483		253	Europe/Ljubljana	2014-04-22
3186844	Žalec	Zalec	Obcina Zalec,Občina Žalec,Zalec,jaretsu,Žalec,ジャレツ	46.25151	15.16482	P	PPLA	SI		N5				4943		260	Europe/Ljubljana	2014-04-27
3186845	Zala	Zala		45.88111	14.48944	H	STM	SI		00				0		499	Europe/Ljubljana	2002-02-13
3186846	Zala	Zala	Zala	45.86028	14.45861	P	PPL	SI		13				13		840	Europe/Ljubljana	2014-04-24
3186849	Zakriž	Zakriz	Zakriz,Zakriž	46.13667	13.97278	P	PPL	SI		14				178		568	Europe/Ljubljana	2014-04-25
3186855	Zakojca	Zakojca	Zakojca	46.16472	13.93278	P	PPL	SI		14				47		726	Europe/Ljubljana	2014-04-24
3186858	Zakl	Zakl	Zakl	46.3225	15.87556	P	PPL	SI		K1				212		247	Europe/Ljubljana	2014-04-24
3186865	Zajelšje	Zajelsje	Zaielse,Zajelse,Zajelsje,Zajelše,Zajelšje	45.56194	14.15889	P	PPL	SI		38				53		535	Europe/Ljubljana	2020-06-11
3186866	Zajčji Vrh pri Stopičah	Zajcji Vrh pri Stopicah	Zajcji Vrh,Zajčji Vrh	45.77153	15.24173	P	PPL	SI		J7				91		392	Europe/Ljubljana	2014-04-24
3186867	Zajčje Polje	Zajcje Polje	Zajcje Polje,Zajčje Polje	45.59639	14.89306	P	PPL	SI		H7				32		474	Europe/Ljubljana	2014-04-24
3186888	Zagradec	Zagradec	Zagradec	45.86139	14.83417	P	PPL	SI		39				113		269	Europe/Ljubljana	2014-04-24
3186899	Zagrad	Zagrad	Zagrad	45.93333	15.25	P	PPL	SI		B8				88		287	Europe/Ljubljana	2014-04-24
3186903	Zagozdac	Zagozdac	Zagozdac	45.52389	15.06111	P	PPL	SI		17				21		389	Europe/Ljubljana	2014-04-24
3186904	Zagozd	Zagozd	Zagozd	46.05	15.03333	P	PPL	SI		I5				56		730	Europe/Ljubljana	2014-04-24
3186905	Zagorje ob Savi	Zagorje ob Savi	Obcina Zagorje ob Savi,Občina Zagorje ob Savi,Opstina Zagorje ob Savi,Opština Zagorje ob Savi,Zagorje ob Savi	46.12974	14.96583	A	ADM1	SI		E7				17044		518	Europe/Ljubljana	2014-04-22
3186906	Zagorje ob Savi	Zagorje ob Savi	Gmina Zagorje ob Savi,Obcina Zagorje ob Savi,Občina Zagorje ob Savi,Zagore prie Savos,Zagore-ob-Savi,Zagorje,Zagorje ob Savi,Zagorė prie Savos,jagole-obeusabi,sa wa he pan zha ge lie,zaghry ab safy,zagryh ab sawy,Загорє-об-Саві,Загорје об Сави,زاغري أب سافي,زاگریه اب ساوی,زگورجے اب سوی,ザゴリェ・オプ・サヴィ,薩瓦河畔扎戈列,자고레오브사비	46.13179	14.99694	P	PPLA	SI		E7				6439		244	Europe/Ljubljana	2014-04-27
3186908	Zagorje	Zagorje	Zagorje,Zagorje pri Pilstanju,Zagorje pri Pilštanju	46.08389	15.48306	P	PPL	SI		51				190		403	Europe/Ljubljana	2014-04-24
3186909	Zagorje	Zagorje	Sagoria,Sagoria San Martino,Sagorje,Sagória San Martino,Zagorje	45.63972	14.22444	P	PPL	SI		91				351		570	Europe/Ljubljana	2014-04-24
3186915	Zagorica pri Velikem Gabru	Zagorica pri Velikem Gabru	Zagorica,Zagorica pri Velikem Gabru	45.92028	14.89167	P	PPL	SI		D4				229		332	Europe/Ljubljana	2014-04-24
3186916	Zagorica pri Dolskem	Zagorica pri Dolskem	Zagorica,Zagorica pri Dolskem	46.10501	14.70866	P	PPL	SI		77				101		433	Europe/Ljubljana	2014-04-26
3186917	Zagorica pri Dobrniču	Zagorica pri Dobrnicu	Zagorica,Zagorica pri Dobrnicu,Zagorica pri Dobrniču	45.86639	14.97194	P	PPL	SI		D4				64		240	Europe/Ljubljana	2020-06-11
3186918	Zagorica pri Čatežu	Zagorica pri Catezu	Zagorica,Zagorica pri Catezu,Zagorica pri Čatežu	45.95806	14.965	P	PPL	SI		D4				34		391	Europe/Ljubljana	2020-06-11
3186920	Zagorica	Zagorica	Zagorica	45.84972	14.73194	P	PPL	SI		20				245		598	Europe/Ljubljana	2014-04-24
3186921	Zagorci	Zagorci	Zagorci	46.51667	15.98333	P	PPL	SI		42				322		247	Europe/Ljubljana	2014-04-24
3186930	Zagon	Zagon	Sagona,Zagon	45.79333	14.17639	P	PPL	SI		94				194		545	Europe/Ljubljana	2014-04-24
3186940	Žaga	Zaga	Saag am Weissenbach,Saag am Weißenbach,Saga,Zaga,Žaga	46.30937	13.47965	P	PPL	SI		06				353		353	Europe/Ljubljana	2023-01-14
3186942	Zadvor	Zadvor	Zadvor	46.04333	14.59556	P	PPL	SI		61				0		282	Europe/Ljubljana	2013-04-04
3186947	Zadolje	Zadolje	Zadolje	45.7025	14.72833	P	PPL	SI		L1				14		646	Europe/Ljubljana	2014-04-24
3186949	Zadlog	Zadlog	Salloga d'Idria,Salloga d’Idria,Zadlog	45.95306	14.01639	P	PPL	SI		36				0		698	Europe/Ljubljana	2012-01-19
3186956	Zabukovje nad Sevnico	Zabukovje nad Sevnico	Zabukovje,Zabukovje nad Sevnico	46.055	15.3675	P	PPL	SI		B6				181		535	Europe/Ljubljana	2014-04-24
3186957	Zabukovje	Zabukovje	Zabukovje	45.98333	15.05	P	PPL	SI		P2				84		369	Europe/Ljubljana	2014-04-24
3186958	Gorenje Zabukovje	Gorenje Zabukovje		45.91667	15.11667	P	PPL	SI		O7				43		494	Europe/Ljubljana	2014-04-25
3186959	Zabukovica	Zabukovica	Zabukovica	46.21408	15.15954	P	PPL	SI		N5				1009		330	Europe/Ljubljana	2014-05-01
3186962	Zabreznica	Zabreznica	Zabreznica	46.4	14.15	P	PPL	SI		N7				507		613	Europe/Ljubljana	2014-04-24
3186963	Zabrdo	Zabrdo	Zabrdo	46.23333	14.06667	P	PPL	SI		F1				5		1154	Europe/Ljubljana	2014-04-24
3186977	Zabovci	Zabovci	Zabovci	46.4	15.91667	P	PPL	SI		J3				461		224	Europe/Ljubljana	2014-04-24
3186978	Zaboršt pri Šentvidu	Zaborst pri Sentvidu	Zaborst,Zaborst pri Sentvidu,Zaboršt,Zaboršt pri Šentvidu	45.96472	14.87	P	PPL	SI		39				90		358	Europe/Ljubljana	2014-04-25
3186994	Žabnica	Zabnica	Zabnica,Žabnica	46.19861	14.33306	P	PPL	SI		52				332		373	Europe/Ljubljana	2014-04-25
3187007	Žabjek	Zabjek	Zabjak,Zabjek,Žabjak,Žabjek	45.94663	14.95623	P	PPL	SI		39				22		342	Europe/Ljubljana	2014-05-01
3187009	Zabiče	Zabice	Zabice,Zabice Castelvecchio,Zabiče,Zàbice Castèlvecchio	45.50754	14.36931	P	PPL	SI		38				298		534	Europe/Ljubljana	2014-04-27
3187015	Zadlaz-Žabče	Zadlaz-Zabce	Rauna di Sabbice,Zabce,Žabče	46.20851	13.76669	P	PPL	SI		D2				36		545	Europe/Ljubljana	2014-04-27
3187016	Zabavlje	Zabavlje	Zabavia,Zabavje,Zabavlje	45.50167	13.84222	P	PPL	SI		50				22		359	Europe/Ljubljana	2014-04-24
3187020	Vuzenica	Vuzenica	Vuzenica	46.59639	15.16722	P	PPLA	SI		E6				1580		350	Europe/Ljubljana	2014-04-27
3187024	Vurmat	Vurmat	Vurmat	46.6	15.41667	P	PPL	SI		K2				0		598	Europe/Ljubljana	2012-05-06
3187077	Vuhredski Potok	Vuhredski Potok		46.6	15.23333	H	STM	SI		00				0		358	Europe/Ljubljana	1993-11-01
3187078	Vuhred	Vuhred	Vuhred,Wuchern	46.59472	15.2375	P	PPL	SI		A2				782		344	Europe/Ljubljana	2014-04-27
3187083	Vučja Vas	Vucja Vas	Vucja Vas,Vucja Ves,Vučja Vas,Vučja Ves	46.59944	16.1075	P	PPL	SI		I1				252		185	Europe/Ljubljana	2014-04-24
3187090	Vučja Gomila	Vucja Gomila	Volcja Gomila,Volčja Gomila,Vuca Gomila,Vucegomila,Vucegomilje,Vucja Gomila,Vuča Gomila,Vučegomila,Vučegomilje,Vučja Gomila,Zsidahegy	46.70194	16.28676	P	PPL	SI		78				289		210	Europe/Ljubljana	2014-04-27
3187111	Vrzdenec	Vrzdenec	Vrzdenec	46.02028	14.27083	P	PPL	SI		H3				503		385	Europe/Ljubljana	2014-04-24
3187124	Vrtoče	Vrtoce	Vertazzi,Vrtoce,Vrtovce,Vrtovče,Vrtoče	45.8825	13.61639	P	PPL	SI		J5				57		58	Europe/Ljubljana	2020-06-11
3187125	Vrtojba	Vrtojba	Vertoiba in Campi Santi,Vrtojba	45.9125	13.63417	P	PPL	SI		L6				2591		61	Europe/Ljubljana	2014-04-27
3187137	Vrsno	Vrsno	Ursina,Vrsno	46.22455	13.64455	P	PPL	SI		46				131		594	Europe/Ljubljana	2014-05-11
3187138	Vršnik	Vrsnik	Vrsnik,Vršnik	46.63333	15.56667	P	PPL	SI		55				118		385	Europe/Ljubljana	2014-04-25
3187170	Vrlaski Vrh	Vrlaski Vrh	Vrlaski Vrh,Vrtaski Vrh	46.455	13.89167	T	MT	SI		53				0	1898	1828	Europe/Ljubljana	2012-01-19
3187176	Vrhtrebnje	Vrhtrebnje	Vrhtrebnje,Vrhtrebno	45.89215	15.00025	P	PPL	SI		D4				85		542	Europe/Ljubljana	2014-04-26
3187178	Vrh pri Sobračah	Vrh pri Sobracah	Vrh	45.98575	14.88218	P	PPL	SI		D4				24		370	Europe/Ljubljana	2014-05-01
3187179	Vrh pri Poljanah	Vrh pri Poljanah	Vrh,Vrh pri Poljanah	45.81278	14.7	P	PPL	SI		20				3		779	Europe/Ljubljana	2014-04-24
3187180	Vrh pri Ljubnu	Vrh pri Ljubnu	Vrh,Vrh pri Ljubnu	45.77608	15.11697	P	PPL	SI		J7				84		210	Europe/Ljubljana	2016-02-25
3187181	Vrh pri Fari	Vrh pri Fari	Vrh,Vrh pri Fari	45.49139	14.89917	P	PPL	SI		H9				25		457	Europe/Ljubljana	2014-04-24
3187182	Vrhpolje pri Moravčah	Vrhpolje pri Moravcah	Vrhpolje,Vrhpolje pri Moravcah,Vrhpolje pri Moravčah	46.12607	14.70813	P	PPL	SI		77				227		381	Europe/Ljubljana	2014-04-26
3187183	Vrhpolje pri Kamniku	Vrhpolje pri Kamniku	Vrhpolje,Vrhpolje pri Kamniku	46.23333	14.63333	P	PPL	SI		H6				737		390	Europe/Ljubljana	2014-04-24
3187184	Vrhpolje	Vrhpolje	Oberfeld bei Wippach,Verpogliano,Vrhpolje	45.86444	13.96139	P	PPL	SI		E1				549		137	Europe/Ljubljana	2023-01-22
3187185	Vrhpolje	Vrhpolje	Verpoglie,Vrhpolje	45.63	13.93111	P	PPL	SI		35				68		536	Europe/Ljubljana	2014-04-24
3187189	Vrhpeč	Vrhpec	Vrhpec,Vrhpeč	45.88333	15.06667	P	PPL	SI		D4				90		320	Europe/Ljubljana	2014-04-24
3187190	Vrhovo pri Žužemberku	Vrhovo pri Zuzemberku	Vrhovo,Vrhovo pri Zuzemberku,Vrhovo pri Žužemberku	45.85361	14.90278	P	PPL	SI		N8				23		290	Europe/Ljubljana	2020-06-11
3187191	Vrhovo	Vrhovo	Vrhovo	46.04028	15.21667	P	PPL	SI		99				250		206	Europe/Ljubljana	2014-04-24
3187193	Vrhovlje pri Kojskem	Vrhovlje pri Kojskem	Vercoglie di Quisca,Vergoglie,Vrhovije,Vrhovlje,Vrhovlje pri Kojskem	46.02444	13.57528	P	PPL	SI		07				113		395	Europe/Ljubljana	2014-04-24
3187194	Vrhovlje	Vrhovlje	Vercogliano di Monrupino,Vrhovlje	45.72861	13.82361	P	PPL	SI		B7				92		376	Europe/Ljubljana	2014-04-24
3187204	Vrhov Dol	Vrhov Dol	Vrhov Dol	46.52865	15.55789	P	PPL	SI		J2				106		542	Europe/Ljubljana	2014-04-26
3187211	Vrhole pri Laporju	Vrhole pri Laporju	Vrhole,Vrhole pri Laporju	46.32479	15.61947	P	PPL	SI		O8				167		317	Europe/Ljubljana	2014-04-26
3187212	Vrhnika pri Ložu	Vrhnika pri Lozu	Vrhnika,Vrhnika pri Lozu,Vrhnika pri Ložu	45.70797	14.52708	P	PPL	SI		I7				153		1100	Europe/Ljubljana	2014-04-27
3187213	Vrhnika	Vrhnika	Obcina Vrhnika,Občina Vrhnika,Opstina Vrhnika,Opština Vrhnika,Vrhnika	45.9614	14.29265	A	ADM1	SI		E5				16291		295	Europe/Ljubljana	2014-04-22
3187214	Vrhnika	Vrhnika	Nauporto,Ober-Laibach,Vrhnika,Vrkhnika,Врхника	45.9635	14.29484	P	PPLA	SI		E5				8413		297	Europe/Ljubljana	2014-05-01
3187215	Vrh nad Rovtami	Vrh nad Rovtami	Sveti Trije Kralji,Vrh nad Rovtami	46.01667	14.16667	P	PPL	SI		64				0		745	Europe/Ljubljana	2012-01-19
3187216	Vrh nad Krašnjo	Vrh nad Krasnjo	Vrh,Vrh nad Krasnjo,Vrh nad Krašnjo	46.18333	14.76667	P	PPL	SI		68				55		647	Europe/Ljubljana	2020-06-11
3187217	Vrhloga	Vrhloga	Vrhloga	46.36667	15.63333	P	PPL	SI		L8				255		259	Europe/Ljubljana	2014-04-24
3187219	Vrhje	Vrhje	Vrhje	45.95	15.68333	P	PPL	SI		08				227		179	Europe/Ljubljana	2014-04-24
3187221	Vrhe	Vrhe	Vrhe	46.53333	15.03333	P	PPL	SI		C2				327		463	Europe/Ljubljana	2014-04-24
3187223	Vrh	Vrh	Vrh	45.98333	15.1	P	PPL	SI		P2				106		304	Europe/Ljubljana	2014-04-24
3187236	Vrenski Zob	Vrenski Zob		46.16667	15.53333	T	MT	SI		C5				0		257	Europe/Ljubljana	2008-11-25
3187237	Vremski Britof	Vremski Britof	Britof,Cave Auremiane,Vremski Britof	45.65713	14.03014	P	PPL	SI		19				52		387	Europe/Ljubljana	2015-11-02
3187238	Vremščica	Vremscica	Monte Auremiano,Vremscica,Vremsica,Vremšica,Vremščica	45.68778	14.06259	T	MT	SI		19				0	1025	1010	Europe/Ljubljana	2010-08-16
3187239	Vreme	Vreme	Postaja Vreme,Vreme,Zeleznicka Stanica Vreme,Železnička Stanica Vreme	45.66422	14.03398	S	RSTN	SI		19				0		478	Europe/Ljubljana	2009-05-11
3187254	Vrčice	Vrcice	Vrcice,Vrčice	45.65	15.15	P	PPL	SI		B1				45		494	Europe/Ljubljana	2014-04-24
3187259	Vrbovo	Vrbovo	Verbovo,Vrbovo	45.55222	14.27556	P	PPL	SI		38				295		423	Europe/Ljubljana	2014-04-24
3187266	Vrbovec	Vrbovec	Vrbovec	45.86639	15.00306	P	PPL	SI		D4				102		311	Europe/Ljubljana	2014-04-24
3187268	Vrbovec	Vrbovec	Vrbovec	45.72722	14.83917	P	PPL	SI		H7				0		615	Europe/Ljubljana	2012-01-19
3187280	Vrbljene	Vrbljene	Vrbljene	45.9525	14.49222	P	PPL	SI		37				241		306	Europe/Ljubljana	2014-04-24
3187281	Vrbje	Vrbje	Vrbje	46.25	15.15	P	PPL	SI		N5				626		257	Europe/Ljubljana	2014-04-24
3187306	Vrba	Vrba	Vrba	46.38333	14.15	P	PPL	SI		N7				203		521	Europe/Ljubljana	2014-04-24
3187315	Vratno	Vratno	Vratno	45.8	15.35	P	PPL	SI		B4				63		555	Europe/Ljubljana	2014-04-24
3187319	Vratja Vas	Vratja Vas	Vratja Vas	46.71667	15.8	P	PPL	SI		N9				90		226	Europe/Ljubljana	2014-04-24
3187326	Vrata	Vrata	Vrata	46.43194	13.87611	T	VAL	SI		53				0		956	Europe/Ljubljana	2018-12-05
3187327	Vrata	Vrata	Vrata	46.61741	15.09184	P	PPL	SI		25				107		756	Europe/Ljubljana	2014-04-24
3187329	Oblo brdo	Oblo brdo		46.28936	13.64403	T	PK	SI		06				0	1957	1929	Europe/Ljubljana	2009-03-16
3187336	Vransko	Vransko	Franz,Vransko	46.24389	14.95139	P	PPLA	SI		N4				808		342	Europe/Ljubljana	2022-08-17
3187343	Vranoviči	Vranovici	Vranovici,Vranoviči	45.59723	15.22171	P	PPL	SI		73				109		175	Europe/Ljubljana	2014-04-26
3187359	Vranje	Vranje	Vranje	46.03333	15.35	P	PPL	SI		B6				104		271	Europe/Ljubljana	2014-04-24
3187392	Vrabče	Vrabce	Monte Urabice,Urabtsche,Vrabce,Vrabče	45.77639	13.95944	P	PPL	SI		B7				50		491	Europe/Ljubljana	2020-06-11
3187399	Vošče	Vosce	Vosce,Vošče	46.33333	14.15	P	PPL	SI		A3				56		570	Europe/Ljubljana	2014-04-25
3187400	Vošca	Vosca	Loscica,Loščica,Voisca,Vojsca,Vojšca,Vosca,Vošca,Woschza	46.5	13.81667	T	MT	SI		53				0		1463	Europe/Ljubljana	2020-06-11
3187411	Volovica	Volovica		46.45	15.28333	T	MT	SI		76				0		1338	Europe/Ljubljana	2008-11-25
3187424	Volgajna	Volgajna		46.23333	15.26667	H	STM	SI		00				0		239	Europe/Ljubljana	1993-11-01
3187425	Volčji Potok	Volcji Potok	Volcji Potok,Volčji Potok	46.2	14.61667	P	PPL	SI		H6				381		393	Europe/Ljubljana	2014-04-24
3187426	Volčji Grad	Volcji Grad	Castel Voltiano,Volci,Volcji Grad,Volčji Grad	45.8	13.74917	P	PPL	SI		49				90		243	Europe/Ljubljana	2020-06-11
3187427	Volčja Jama	Volcja Jama	Volcja Jama,Volcje Jame,Volčja Jama,Volčje Jame	45.87462	14.93183	P	PPL	SI		D4				16		351	Europe/Ljubljana	2014-04-26
3187428	Volčja Draga	Volcja Draga	Valvolciana,Volcja Draga,Volčja Draga	45.90694	13.6775	P	PPL	SI		P1				743		74	Europe/Ljubljana	2021-10-06
3187429	Volče	Volce	Volzana	46.1754	13.70785	P	PPL	SI		D2				588		201	Europe/Ljubljana	2014-04-24
3187430	Volče	Volce	Volce,Volce Auremiano,Volče	45.69611	14.11556	P	PPL	SI		91				53		802	Europe/Ljubljana	2020-06-11
3187431	Volča	Volca	Volca,Volča	46.13333	14.18333	P	PPL	SI		27				110		485	Europe/Ljubljana	2014-04-24
3187432	Volavlje	Volavlje	Volavlje	46.03389	14.71722	P	PPL	SI		61				177		645	Europe/Ljubljana	2014-04-24
3187434	Volarje	Volarje	Volarje,Vollaria	46.20991	13.67165	P	PPL	SI		D2				239		185	Europe/Ljubljana	2014-05-11
3187438	Voklo	Voklo	Voklo	46.21611	14.42306	P	PPL	SI		B2				507		374	Europe/Ljubljana	2014-04-24
3187442	Vojsko	Vojsko	Vojsko,Voschia,Woiska	46.025	13.90667	P	PPL	SI		36				209		1046	Europe/Ljubljana	2014-04-24
3187443	Vojščica	Vojscica	Voischizza,Voisizza di Comeno,Voissizza,Vojscica,Vojščica	45.82861	13.67167	P	PPL	SI		J5				227		297	Europe/Ljubljana	2020-06-11
3187448	Vojnik	Vojnik	Vojnik	46.29333	15.30333	P	PPLA	SI		N3				2292		274	Europe/Ljubljana	2014-04-27
3187461	Vogrsko	Vogrsko	Ville Montevecchio,Vogersko,Vogrsko	45.90611	13.70056	P	PPL	SI		P1				885		75	Europe/Ljubljana	2014-04-24
3187465	Voglje	Voglje	Voglje	46.21556	14.43861	P	PPL	SI		B2				668		373	Europe/Ljubljana	2014-04-24
3187466	Voglje	Voglje	Voalje,Vogliano,Voglje	45.73139	13.8075	P	PPL	SI		B7				69		367	Europe/Ljubljana	2014-04-24
3187467	Voglarji	Voglarji	Carbonari,Voglarji	45.98944	13.73528	P	PPL	SI		84				109		754	Europe/Ljubljana	2014-04-24
3187468	Plaski Vogel	Plaski Vogel	Monte Voghel	46.33796	13.75036	T	PK	SI		06				0	2348	2258	Europe/Ljubljana	2009-03-16
3187469	Vogel	Vogel	Monte Vacu	46.23853	13.81228	T	MT	SI		D2				0	1922	1895	Europe/Ljubljana	2009-03-16
3187471	Vodranci	Vodranci	Vodranci	46.43154	16.25531	P	PPL	SI		87				132		216	Europe/Ljubljana	2014-04-26
3187484	Vodice pri Gabrovki	Vodice pri Gabrovki	Vodice,Vodice pri Gabrovki	46.01667	14.98333	P	PPL	SI		I5				42		677	Europe/Ljubljana	2014-04-24
3187485	Vodice	Vodice	Woditz	46.18987	14.49492	P	PPLA	SI		E3				1589		338	Europe/Ljubljana	2014-04-27
3187486	Vodice	Vodice	Vodice,Zodize in Selva di Piro	45.88222	14.08167	P	PPL	SI		01				65		1018	Europe/Ljubljana	2014-04-24
3187505	Vnanje Gorice	Vnanje Gorice	Vnanje Gorice	46.00722	14.42194	P	PPL	SI		09				2195		296	Europe/Ljubljana	2014-04-27
3187506	Vnajnarje	Vnajnarje	Vnajnarje,Vnasjnarje	46.04444	14.67667	P	PPL	SI		61				118		656	Europe/Ljubljana	2014-04-24
3187563	Ljubljana Vižmarje	Ljubljana Vizmarje		46.10041	14.46427	S	RSTN	SI		61				0		315	Europe/Ljubljana	2009-05-11
3187564	Vižmarje	Vizmarje	Vizmarje,Vižmarje	46.11667	14.46667	P	PPL	SI		61				0		299	Europe/Ljubljana	2016-03-10
3187571	Vitovlje	Vitovlje	Vitovlje,Vittuglia	45.93917	13.76556	P	PPL	SI		84				526		445	Europe/Ljubljana	2014-04-24
3187575	Vitomarci	Vitomarci	Vitomarci	46.5275	15.93944	P	PPLA	SI		M4				329		254	Europe/Ljubljana	2014-04-27
3187598	Vitanje	Vitanje	Vitanje,Weitenstein	46.38167	15.29583	P	PPLA	SI		E2				859		453	Europe/Ljubljana	2022-08-17
3187600	Vitan	Vitan	Vitan	46.4413	16.2377	P	PPL	SI		87				92		242	Europe/Ljubljana	2014-04-26
3187606	Visoko	Visoko	Visoko	46.27111	14.41806	P	PPL	SI		B2				877		438	Europe/Ljubljana	2014-04-27
3187608	Visoko	Visoko	Visoko	45.88528	14.58306	P	PPL	SI		37				211		602	Europe/Ljubljana	2014-04-24
3187611	Visoki Vrh	Visoki Vrh		46.49028	13.89806	T	MT	SI		53				0		1453	Europe/Ljubljana	2008-11-06
3187612	Visoki Vrh	Visoki Vrh	Visoki Vrh	46.28333	14.11667	T	MT	SI		04				0		1337	Europe/Ljubljana	2018-12-05
3187617	Deutscher Berg	Deutscher Berg	Deutscher Berg,Visoka Vrtaca,Visoka Vrtača	46.43333	14.21667	T	MT	SI	AT	N7				0		1603	Europe/Ljubljana	2014-03-08
3187654	Višnjevik	Visnjevik	Visnjevik,Visnovicco,Višnjevik	46.02167	13.54028	P	PPL	SI		07				149		191	Europe/Ljubljana	2020-06-11
3187658	Višnje	Visnje	Visne,Visnje,Višnje	45.87056	14.02833	P	PPL	SI		01				178		750	Europe/Ljubljana	2020-06-11
3187659	Višnje	Visnje	Visnje,Višnje	45.80535	14.83505	P	PPL	SI		39				92		417	Europe/Ljubljana	2014-04-26
3187661	Višnja Vas	Visnja Vas	Visnja Vas,Višnja Vas	46.3	15.3	P	PPL	SI		N3				233		269	Europe/Ljubljana	2014-04-25
3187663	Višnja Gora	Visnja Gora	Vishna Gora,Vishnja Gora,Visnja Gora,Višnja Gora,Weixelburg,fyshynja ghra,wyshnya gra,Вишня Гора,Вишња Гора,فيشينجا غرا,ویشنیا گرا	45.95389	14.74528	P	PPL	SI		39				1000		382	Europe/Ljubljana	2020-06-11
3187676	Viševek	Visevek	Visevek,Viševek	45.69639	14.49083	P	PPL	SI		I7				174		581	Europe/Ljubljana	2014-04-25
3187680	Visejec	Visejec	Visejec	45.81611	14.86444	P	PPL	SI		N8				88		386	Europe/Ljubljana	2014-04-24
3187689	Virštanj	Virstanj	Virstajn,Virstanj,Virštajn,Virštanj	46.13252	15.56206	P	PPL	SI		51				204		326	Europe/Ljubljana	2014-04-27
3187690	Vir pri Stični	Vir pri Sticni	Vir,Vir pri Sticni,Vir pri Stični	45.9525	14.81778	P	PPL	SI		39				454		411	Europe/Ljubljana	2020-06-11
3187696	Virmaše	Virmase	Virmase,Virmaše	46.18333	14.33333	P	PPL	SI		B9				673		361	Europe/Ljubljana	2014-04-25
3187704	Vipavski Križ	Vipavski Kriz	Santa Croce di Aidas,Vipavski Kriz,Vipavski Križ	45.88222	13.86222	P	PPL	SI		01				196		149	Europe/Ljubljana	2020-06-11
3187706	Vipava	Vipava	Obcina Vipava,Občina Vipava,Vipacco,Vipava,Vippaco,vuipavua,Випава,ヴィパーヴァ	45.84667	13.96306	P	PPLA	SI		E1				1771		110	Europe/Ljubljana	2014-04-27
3187710	Vintgar	Vintgar	Vintgar	46.4	14.1	T	MT	SI		03				0	250	561	Europe/Ljubljana	2015-04-16
3187711	Vintarovci	Vintarovci	Vintarovci	46.48333	15.86583	P	PPLL	SI		G1				362		276	Europe/Ljubljana	2014-04-24
3187712	Vintarjevec	Vintarjevec	Vintarjevec	46.01667	14.83333	P	PPL	SI		L9				160		349	Europe/Ljubljana	2014-04-24
3187723	Vinji Vrh pri Semiču	Vinji Vrh pri Semicu	Vinji Vrh,Vinji Vrh pri Semicu,Vinji Vrh pri Semiču	45.63333	15.2	P	PPL	SI		B1				48		198	Europe/Ljubljana	2020-06-11
3187724	Vinji Vrh	Vinji Vrh	Vinivrh,Vinji Vrh	45.86722	14.37139	T	MT	SI		13				0	992	979	Europe/Ljubljana	2012-01-19
3187726	Vinje	Vinje	Vinje	46.11667	14.66667	P	PPL	SI		22				477		410	Europe/Ljubljana	2014-04-24
3187734	Vinica pri Šmarjeti	Vinica pri Smarjeti	Vinica,Vinica pri Smarjeti,Vinica pri Šmarjeti,Vinjice	45.9	15.26667	P	PPL	SI		P3				94		211	Europe/Ljubljana	2020-06-11
3187736	Vinica	Vinica	Vinica	45.46015	15.25396	P	PPL	SI		17				241		186	Europe/Ljubljana	2014-04-26
3187801	Vidonci	Vidonci	Vidonce,Vidonci,Vidorlak	46.81389	16.13611	P	PPL	SI		97				317		384	Europe/Ljubljana	2014-04-24
3187808	Videž	Videz	Videz,Videž	46.36667	15.56667	P	PPL	SI		L8				159		280	Europe/Ljubljana	2014-04-25
3187810	Krško	Krsko	Stanica Krsko,Stanica Krško	45.95619	15.49315	S	RSTN	SI		54				0		162	Europe/Ljubljana	2009-05-12
3187811	Videm	Videm	Sveti Jurij,Sveti Jurij ob Scavnici,Sveti Jurij ob Ščavnici,Videm,Videm ob Scavnici,Videm ob Ščavnici,Widem	46.57111	16.02333	P	PPL	SI		D1				0		214	Europe/Ljubljana	2012-02-02
3187812	Videm	Videm		45.96667	15.5	P	PPL	SI		54				0		287	Europe/Ljubljana	2008-11-06
3187813	Videm	Videm	Videm,Videm  Dobrepolje,Widem	45.85	14.69417	P	PPLA	SI		20				590		439	Europe/Ljubljana	2022-08-17
3187818	Vič	Vic	Vic,Vič	46.05	14.48333	P	PPLX	SI		61				0		299	Europe/Ljubljana	2016-03-10
3187819	Vič	Vic	Vic,Vič	46.6	15	P	PPL	SI		25				241		398	Europe/Ljubljana	2014-04-24
3187822	Vežica	Vezica	Vezica,Vežica	46.35	14.65	T	MT	SI		I9				0		1850	Europe/Ljubljana	2018-12-05
3187823	Vevče	Vevce	Velce,Velče,Vevce,Vevče	46.05	14.6	P	PPL	SI		61				0		275	Europe/Ljubljana	2012-01-19
3187825	Vetranec	Vetranec	Vetranec	46.47194	13.76389	T	RDGE	SI		53				0		1080	Europe/Ljubljana	2018-12-05
3187828	Vetrnik	Vetrnik		46.06667	15.51667	P	PPL	SI		51				132		585	Europe/Ljubljana	2014-04-25
3187838	Veščica	Vescica	Vescica,Vescica pri Murski Soboti,Veščica,Veščica pri Murski Soboti	46.66667	16.13333	P	PPL	SI		80				436		192	Europe/Ljubljana	2014-04-25
